Symptom,Disease,Country,Count
elevated,risk,india,1
elevated,presentation,india,1
elevated,objectives,india,1
elevated,infants,india,1
elevated,presentations,india,1
elevated,face,india,1
doxycycline,elevated,india,1
duration,elevated,india,1
elevated,leukocytosis,india,1
complications,elevated,india,2
elevated,outcomes,india,2
elevated,severe,india,2
elevated,features,india,1
elevated,fever,india,2
risk,shock,india,1
presentation,shock,india,1
objectives,shock,india,1
infants,shock,india,1
face,shock,india,1
doxycycline,shock,india,1
duration,shock,india,1
leukocytosis,shock,india,1
complications,shock,india,1
outcomes,shock,india,1
features,shock,india,1
fever,shock,india,1
presentation,risk,india,1
objectives,risk,india,1
infants,risk,india,1
presentations,risk,india,1
face,risk,india,1
doxycycline,risk,india,1
duration,risk,india,1
leukocytosis,risk,india,1
complications,risk,india,2
outcomes,risk,india,1
risk,severe,india,2
features,risk,india,1
fever,risk,india,2
objectives,presentation,india,1
infants,presentation,india,1
presentation,presentations,india,1
face,presentation,india,1
doxycycline,presentation,india,1
duration,presentation,india,1
leukocytosis,presentation,india,1
complications,presentation,india,1
outcomes,presentation,india,1
presentation,severe,india,1
features,presentation,india,1
fever,presentation,india,1
infants,objectives,india,1
objectives,presentations,india,1
face,objectives,india,1
doxycycline,objectives,india,1
duration,objectives,india,2
leukocytosis,objectives,india,1
complications,objectives,india,2
objectives,outcomes,india,2
objectives,severe,india,1
features,objectives,india,1
fever,objectives,india,3
infants,presentations,india,1
face,infants,india,1
doxycycline,infants,india,1
duration,infants,india,1
infants,leukocytosis,india,1
complications,infants,india,1
infants,outcomes,india,1
infants,severe,india,1
features,infants,india,1
fever,infants,india,1
face,presentations,india,1
doxycycline,presentations,india,1
duration,presentations,india,1
leukocytosis,presentations,india,1
complications,presentations,india,1
outcomes,presentations,india,1
doxycycline,face,india,1
duration,face,india,1
face,leukocytosis,india,1
complications,face,india,1
face,outcomes,india,1
face,severe,india,1
face,features,india,1
face,fever,india,1
doxycycline,duration,india,1
doxycycline,leukocytosis,india,1
complications,doxycycline,india,1
doxycycline,outcomes,india,2
doxycycline,severe,india,1
doxycycline,features,india,1
doxycycline,fever,india,1
duration,leukocytosis,india,1
complications,duration,india,1
duration,outcomes,india,1
duration,severe,india,1
duration,features,india,1
complications,leukocytosis,india,1
leukocytosis,outcomes,india,1
leukocytosis,severe,india,1
features,leukocytosis,india,1
fever,leukocytosis,india,1
complications,outcomes,india,3
complications,severe,india,3
complications,features,india,1
outcomes,severe,india,2
features,outcomes,india,2
features,severe,india,1
fever,severe,india,1
hypoalbuminemia,resource,mali,1
global,resource,mali,1
resource,transaminases,mali,1
eschar,resource,mali,1
resource,severity,mali,1
evaluate,resource,mali,1
oedema,resource,mali,1
defervesence,resource,mali,1
predictor,resource,mali,1
resource,stratification,mali,1
laboratory,resource,mali,1
cough,resource,mali,1
resource,unique,mali,1
appearance,resource,mali,1
pneumonia,resource,mali,1
predictors,resource,mali,1
hepatosplenomegaly,resource,mali,1
resource,serology,mali,1
atypical,resource,mali,1
quicker,resource,mali,1
prevalent,resource,mali,1
occurrence,resource,mali,1
children,resource,mali,1
pallor,resource,mali,1
anemia,resource,mali,1
improve,resource,mali,1
elevated,resource,mali,1
resource,shock,mali,1
resource,risk,mali,1
presentation,resource,mali,1
objectives,resource,mali,1
infants,resource,mali,1
presentations,resource,mali,1
face,resource,mali,1
doxycycline,resource,mali,1
duration,resource,mali,1
leukocytosis,resource,mali,1
complications,resource,mali,1
outcomes,resource,mali,1
resource,severe,mali,1
features,resource,mali,1
fever,resource,mali,1
global,hypoalbuminemia,mali,1
hypoalbuminemia,transaminases,mali,1
eschar,hypoalbuminemia,mali,1
hypoalbuminemia,severity,mali,1
evaluate,hypoalbuminemia,mali,1
hypoalbuminemia,oedema,mali,1
defervesence,hypoalbuminemia,mali,1
hypoalbuminemia,predictor,mali,1
hypoalbuminemia,stratification,mali,1
hypoalbuminemia,laboratory,mali,1
cough,hypoalbuminemia,mali,1
hypoalbuminemia,unique,mali,1
appearance,hypoalbuminemia,mali,1
hypoalbuminemia,pneumonia,mali,1
hypoalbuminemia,predictors,mali,1
hepatosplenomegaly,hypoalbuminemia,mali,1
hypoalbuminemia,serology,mali,1
atypical,hypoalbuminemia,mali,1
hypoalbuminemia,quicker,mali,1
hypoalbuminemia,prevalent,mali,1
hypoalbuminemia,occurrence,mali,1
children,hypoalbuminemia,mali,1
hypoalbuminemia,pallor,mali,1
anemia,hypoalbuminemia,mali,1
hypoalbuminemia,improve,mali,1
elevated,hypoalbuminemia,mali,1
hypoalbuminemia,shock,mali,1
hypoalbuminemia,risk,mali,1
hypoalbuminemia,presentation,mali,1
hypoalbuminemia,objectives,mali,1
hypoalbuminemia,infants,mali,1
hypoalbuminemia,presentations,mali,1
face,hypoalbuminemia,mali,1
doxycycline,hypoalbuminemia,mali,1
duration,hypoalbuminemia,mali,1
hypoalbuminemia,leukocytosis,mali,1
complications,hypoalbuminemia,mali,1
hypoalbuminemia,outcomes,mali,1
hypoalbuminemia,severe,mali,1
features,hypoalbuminemia,mali,1
fever,hypoalbuminemia,mali,1
global,transaminases,mali,1
eschar,global,mali,1
global,severity,mali,1
evaluate,global,mali,1
global,oedema,mali,1
defervesence,global,mali,1
global,predictor,mali,1
global,stratification,mali,1
global,laboratory,mali,1
cough,global,mali,1
global,unique,mali,1
appearance,global,mali,1
global,pneumonia,mali,1
global,predictors,mali,1
global,hepatosplenomegaly,mali,1
global,serology,mali,1
atypical,global,mali,1
global,quicker,mali,1
global,prevalent,mali,1
global,occurrence,mali,1
children,global,mali,1
global,pallor,mali,1
anemia,global,mali,1
global,improve,mali,1
elevated,global,mali,1
global,shock,mali,1
global,risk,mali,1
global,presentation,mali,1
global,objectives,mali,1
global,infants,mali,1
global,presentations,mali,1
face,global,mali,1
doxycycline,global,mali,1
duration,global,mali,1
global,leukocytosis,mali,1
complications,global,mali,1
global,outcomes,mali,1
global,severe,mali,1
features,global,mali,1
fever,global,mali,1
eschar,transaminases,mali,1
severity,transaminases,mali,1
evaluate,transaminases,mali,1
oedema,transaminases,mali,1
defervesence,transaminases,mali,1
predictor,transaminases,mali,1
stratification,transaminases,mali,1
laboratory,transaminases,mali,1
cough,transaminases,mali,1
transaminases,unique,mali,1
appearance,transaminases,mali,1
pneumonia,transaminases,mali,1
predictors,transaminases,mali,1
hepatosplenomegaly,transaminases,mali,1
serology,transaminases,mali,1
atypical,transaminases,mali,1
quicker,transaminases,mali,1
prevalent,transaminases,mali,1
occurrence,transaminases,mali,1
children,transaminases,mali,1
pallor,transaminases,mali,1
anemia,transaminases,mali,1
improve,transaminases,mali,1
elevated,transaminases,mali,1
shock,transaminases,mali,1
risk,transaminases,mali,1
presentation,transaminases,mali,1
objectives,transaminases,mali,1
infants,transaminases,mali,1
presentations,transaminases,mali,1
face,transaminases,mali,1
doxycycline,transaminases,mali,1
duration,transaminases,mali,1
leukocytosis,transaminases,mali,1
complications,transaminases,mali,1
outcomes,transaminases,mali,1
severe,transaminases,mali,1
features,transaminases,mali,1
fever,transaminases,mali,1
eschar,severity,mali,1
eschar,evaluate,mali,1
eschar,oedema,mali,1
defervesence,eschar,mali,1
eschar,predictor,mali,1
eschar,stratification,mali,1
eschar,laboratory,mali,1
cough,eschar,mali,1
eschar,unique,mali,1
appearance,eschar,mali,1
eschar,pneumonia,mali,1
eschar,predictors,mali,1
eschar,hepatosplenomegaly,mali,1
eschar,serology,mali,1
atypical,eschar,mali,1
eschar,quicker,mali,1
eschar,prevalent,mali,1
eschar,occurrence,mali,1
children,eschar,mali,1
eschar,pallor,mali,1
anemia,eschar,mali,1
eschar,improve,mali,1
elevated,eschar,mali,1
eschar,shock,mali,1
eschar,risk,mali,1
eschar,presentation,mali,1
eschar,objectives,mali,1
eschar,infants,mali,1
eschar,presentations,mali,1
eschar,face,mali,1
doxycycline,eschar,mali,1
duration,eschar,mali,1
eschar,leukocytosis,mali,1
complications,eschar,mali,1
eschar,outcomes,mali,1
eschar,severe,mali,1
eschar,features,mali,1
eschar,fever,mali,1
evaluate,severity,mali,1
oedema,severity,mali,1
defervesence,severity,mali,1
predictor,severity,mali,1
severity,stratification,mali,1
laboratory,severity,mali,1
cough,severity,mali,1
severity,unique,mali,1
appearance,severity,mali,1
pneumonia,severity,mali,1
predictors,severity,mali,1
hepatosplenomegaly,severity,mali,1
serology,severity,mali,1
atypical,severity,mali,1
quicker,severity,mali,1
prevalent,severity,mali,1
occurrence,severity,mali,1
children,severity,mali,1
pallor,severity,mali,1
anemia,severity,mali,1
improve,severity,mali,1
elevated,severity,mali,1
severity,shock,mali,1
risk,severity,mali,1
presentation,severity,mali,1
objectives,severity,mali,1
infants,severity,mali,1
presentations,severity,mali,1
face,severity,mali,1
doxycycline,severity,mali,1
duration,severity,mali,1
leukocytosis,severity,mali,1
complications,severity,mali,1
outcomes,severity,mali,1
severe,severity,mali,1
features,severity,mali,1
fever,severity,mali,1
evaluate,oedema,mali,1
defervesence,evaluate,mali,1
evaluate,predictor,mali,1
evaluate,stratification,mali,1
evaluate,laboratory,mali,1
cough,evaluate,mali,1
evaluate,unique,mali,1
appearance,evaluate,mali,1
evaluate,pneumonia,mali,1
evaluate,predictors,mali,1
evaluate,hepatosplenomegaly,mali,1
evaluate,serology,mali,1
atypical,evaluate,mali,1
evaluate,quicker,mali,1
evaluate,prevalent,mali,1
evaluate,occurrence,mali,1
children,evaluate,mali,1
evaluate,pallor,mali,1
anemia,evaluate,mali,1
evaluate,improve,mali,1
elevated,evaluate,mali,1
evaluate,shock,mali,1
evaluate,risk,mali,1
evaluate,presentation,mali,1
evaluate,objectives,mali,1
evaluate,infants,mali,1
evaluate,presentations,mali,1
evaluate,face,mali,1
doxycycline,evaluate,mali,1
duration,evaluate,mali,1
evaluate,leukocytosis,mali,1
complications,evaluate,mali,1
evaluate,outcomes,mali,1
evaluate,severe,mali,1
evaluate,features,mali,1
evaluate,fever,mali,1
defervesence,oedema,mali,1
oedema,predictor,mali,1
oedema,stratification,mali,1
laboratory,oedema,mali,1
cough,oedema,mali,1
oedema,unique,mali,1
appearance,oedema,mali,1
oedema,pneumonia,mali,1
oedema,predictors,mali,1
hepatosplenomegaly,oedema,mali,1
oedema,serology,mali,1
atypical,oedema,mali,1
oedema,quicker,mali,1
oedema,prevalent,mali,1
occurrence,oedema,mali,1
children,oedema,mali,1
oedema,pallor,mali,1
anemia,oedema,mali,1
improve,oedema,mali,1
elevated,oedema,mali,1
oedema,shock,mali,1
oedema,risk,mali,1
oedema,presentation,mali,1
objectives,oedema,mali,1
infants,oedema,mali,1
oedema,presentations,mali,1
face,oedema,mali,1
doxycycline,oedema,mali,1
duration,oedema,mali,1
leukocytosis,oedema,mali,1
complications,oedema,mali,1
oedema,outcomes,mali,1
oedema,severe,mali,1
features,oedema,mali,1
fever,oedema,mali,1
defervesence,predictor,mali,1
defervesence,stratification,mali,1
defervesence,laboratory,mali,1
cough,defervesence,mali,1
defervesence,unique,mali,1
appearance,defervesence,mali,1
defervesence,pneumonia,mali,1
defervesence,predictors,mali,1
defervesence,hepatosplenomegaly,mali,1
defervesence,serology,mali,1
atypical,defervesence,mali,1
defervesence,quicker,mali,1
defervesence,prevalent,mali,1
defervesence,occurrence,mali,1
children,defervesence,mali,1
defervesence,pallor,mali,1
anemia,defervesence,mali,1
defervesence,improve,mali,1
defervesence,elevated,mali,1
defervesence,shock,mali,1
defervesence,risk,mali,1
defervesence,presentation,mali,1
defervesence,objectives,mali,1
defervesence,infants,mali,1
defervesence,presentations,mali,1
defervesence,face,mali,1
defervesence,doxycycline,mali,1
defervesence,duration,mali,1
defervesence,leukocytosis,mali,1
complications,defervesence,mali,1
defervesence,outcomes,mali,1
defervesence,severe,mali,1
defervesence,features,mali,1
defervesence,fever,mali,1
predictor,stratification,mali,1
laboratory,predictor,mali,1
cough,predictor,mali,1
predictor,unique,mali,1
appearance,predictor,mali,1
pneumonia,predictor,mali,1
predictor,predictors,mali,1
hepatosplenomegaly,predictor,mali,1
predictor,serology,mali,1
atypical,predictor,mali,1
predictor,quicker,mali,1
predictor,prevalent,mali,1
occurrence,predictor,mali,1
children,predictor,mali,1
pallor,predictor,mali,1
anemia,predictor,mali,1
improve,predictor,mali,1
elevated,predictor,mali,1
predictor,shock,mali,1
predictor,risk,mali,1
predictor,presentation,mali,1
objectives,predictor,mali,1
infants,predictor,mali,1
predictor,presentations,mali,1
face,predictor,mali,1
doxycycline,predictor,mali,1
duration,predictor,mali,1
leukocytosis,predictor,mali,1
complications,predictor,mali,1
outcomes,predictor,mali,1
predictor,severe,mali,1
features,predictor,mali,1
fever,predictor,mali,1
laboratory,stratification,mali,1
cough,stratification,mali,1
stratification,unique,mali,1
appearance,stratification,mali,1
pneumonia,stratification,mali,1
predictors,stratification,mali,1
hepatosplenomegaly,stratification,mali,1
serology,stratification,mali,1
atypical,stratification,mali,1
quicker,stratification,mali,1
prevalent,stratification,mali,1
occurrence,stratification,mali,1
children,stratification,mali,1
pallor,stratification,mali,1
anemia,stratification,mali,1
improve,stratification,mali,1
elevated,stratification,mali,1
shock,stratification,mali,1
risk,stratification,mali,1
presentation,stratification,mali,1
objectives,stratification,mali,1
infants,stratification,mali,1
